id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
84368,38,17,0,0,"Die Sitzung ist eröffnet.

Nehmen Sie bitte Platz. Guten Morgen, liebe Kolleginnen und Kollegen!

Auf Vorschlag der CDU/CSU-Fraktion sollen der Kollege Jens Spahn und auf Vorschlag der SPD-Fraktion die Kollegin Bärbel Bas in den Stiftungsrat der Stiftung ""Humanitäre Hilfe für durch Blutprodukte HIV-infizierte Personen"" gewählt werden. Sind Sie mit diesen Vorschlägen einverstanden? - Das ist der Fall. Dann sind der Kollege Spahn und die Kollegin Bas gewählt.

Die FDP-Fraktion schlägt als Nachfolger für den Kollegen Carl-Ludwig Thiele den Kollegen Frank Schäffler als neues ordentliches Mitglied im Verwaltungsrat bei der Bundesanstalt für Finanzdienstleistungsaufsicht vor. Neues stellvertretendes Mitglied soll der Kollege Björn Sänger werden. Sind Sie auch damit einverstanden? - Dem ist offenkundig so. Dann sind auch diese beiden Kollegen gewählt.

Nachfolger der Kollegin Michaela Noll im Wahlprüfungsausschuss soll nach Mitteilung der Fraktion der CDU/CSU der Kollege Michael Grosse-Brömer werden. Können wir uns auch darauf verständigen? - Ich höre keinen Widerspruch. Dann ist der Kollege Grosse-Brömer zum ordentlichen Mitglied des Wahlprüfungsausschusses gewählt.

Schließlich schlägt die Fraktion der CDU/CSU den Kollegen Andreas G. Lämmel als Nachfolger für die ausgeschiedene Kollegin Dr. Martina Krogmann als neues ordentliches Mitglied im Beirat bei der Bundesnetzagentur vor. Sind Sie damit einverstanden? - Auch das ist offenkundig einvernehmlich. Dann ist der Kollege in den Beirat gewählt.

Die Kollegin Dr. Maria Böhmer feiert heute einen runden Geburtstag. Dazu möchte ich ihr im Namen des ganzen Hauses herzlich gratulieren.",Dr. Norbert Lammert,,data/txt/17038.txt,Präsident Dr. Norbert Lammert,,chair
84369,38,17,0,1,Beifall,,,data/txt/17038.txt,,,poi
84370,38,17,0,2,"Es lässt sich für solche informellen Geburtstagsveranstaltungen schwerlich ein schönerer Platz als die Regierungsbank denken. Auch unter diesem Gesichtspunkt meine besondere Gratulation.

Nun können wir in unsere Tagesordnung eintreten. Ich rufe den Zusatzpunkt 6 auf:

Abgabe einer Regierungserklärung durch den Bundesminister für Wirtschaft und Technologie

Eine Wirtschaftspolitik für Wachstum und Arbeitsplätze

Nach einer interfraktionellen Vereinbarung ist für die Aussprache im Anschluss an die Regierungserklärung eine Stunde vorgesehen. - Dazu höre ich keinen Widerspruch. Dann ist das so beschlossen.

Das Wort zur Abgabe einer Regierungserklärung hat der Bundesminister für Wirtschaft und Technologie, Rainer Brüderle.",Dr. Norbert Lammert,,data/txt/17038.txt,Präsident Dr. Norbert Lammert,,chair
84371,38,17,0,3,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,,,data/txt/17038.txt,,,poi
84372,38,17,0,4,,Dr. Norbert Lammert,,data/txt/17038.txt,Präsident Dr. Norbert Lammert,,chair
84373,38,17,0,5,"Herr Präsident! Meine Damen und Herren! Deutschlands Wirtschaft wächst wieder, dieses Jahr mit knapp 1,5 Prozent, nächstes Jahr mit gut 1,5 Prozent. Der Vulkanausbruch auf Island hat die Wirtschaft kurzzeitig abgebremst. Wenn sich die Lage im Laufe der nächsten Tage wieder voll normalisiert hat, wird sich zeigen, dass sich die volkswirtschaftlichen Schäden in Grenzen halten. Wir können zuversichtlich sein, dass wir diesen exogenen Schock, wie Ökonomen es nennen, gut wegstecken. Wir sind gut aufgestellt. Deutschland ist zurück auf dem Wachstumskurs.

Lassen Sie mich eine kurze Bemerkung zu Griechenland machen. Wir beobachten die Lage dort genau. Wir nehmen die Signale ernst. Wir verfallen aber nicht in Aktionismus; Aktionismus wäre genau die falsche Reaktion. Deutschland als exportorientierte Volkswirtschaft hat ein besonderes Interesse an Währungsstabilität. Die Regierungschefs haben einen ganz klaren Fahrplan vereinbart. Die Mitglieder der Währungsunion stehen gemeinsam mit dem Internationalen Währungsfonds dann bereit, wenn sich Griechenland nicht mehr selbst helfen kann. Das ist sozusagen die Ultima Ratio. Bislang ist diese Situation nicht eingetreten. Wir sollten gemeinsam daran arbeiten, dass dies so bleibt. Innen- oder gar wahlkampfpolitisch motivierte Äußerungen sind völlig fehl am Platz.",Rainer Brüderle,,data/txt/17038.txt,"Rainer Brüderle, Bundesminister für Wirtschaft und Technologie",,speech
84374,38,17,0,6,"Sagen Sie das der Bundeskanzlerin, Herr Brüderle!",Hubertus Heil,,data/txt/17038.txt,Hubertus Heil [Peine] [SPD],spd,poi
84375,38,17,0,7,"Meine Damen und Herren, vieles von dem, was sich in diesem Jahr als Wachstum zeigt, ist die Folge staatlicher Stabilisierungsmaßnahmen. Angesichts der schwersten Wirtschaftskrise der Nachkriegszeit brauchte die Wirtschaft Impulse. Worum es aber letztlich gehen muss, ist die Rückkehr zu einem selbsttragenden, nachhaltigen Wachstumsprozess, der nicht auf den Staat zählt, sondern auf Marktkräfte und Eigeninitiative vertraut.",Rainer Brüderle,,data/txt/17038.txt,"Rainer Brüderle, Bundesminister für Wirtschaft und Technologie",,speech
84376,38,17,0,8,Beifall bei der FDP und der CDU/CSU,,,data/txt/17038.txt,,,poi
84377,38,17,0,9,Hotels vor allen Dingen!,Hubertus Heil,,data/txt/17038.txt,Hubertus Heil [Peine] [SPD],spd,poi
