id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
571130,77,18,0,0,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zur voraussichtlich letzten Plenarsitzung dieses Jahres. Änderungen für die bereits gestern modifizierte Tagesordnung gibt es nicht mehr.",Dr. Norbert Lammert,,data/txt/18077.txt,Präsident Dr. Norbert Lammert,,chair
571131,77,18,0,1,"Abgabe einer Regierungserklärung durch die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit

zur UN-Klimakonferenz in Lima

Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 60 Minuten vorgesehen. - Dazu sehe ich Einvernehmen. Dann verfahren wir so.

Das Wort zur Abgabe einer Regierungserklärung hat die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit, Frau Hendricks. Bitte sehr.",Wir können also gleich in den Tagesordnungspunkt 22 eintreten,,data/txt/18077.txt,Wir können also gleich in den Tagesordnungs-punkt 22 eintreten,,speech
571132,77,18,0,2,Beifall bei der SPD und der CDU/CSU,,,data/txt/18077.txt,,,poi
571133,77,18,0,3,,Wir können also gleich in den Tagesordnungspunkt 22 eintreten,,data/txt/18077.txt,Wir können also gleich in den Tagesordnungs-punkt 22 eintreten,,speech
571134,77,18,0,4,"Herr Präsident! Meine lieben Kolleginnen und Kollegen! Eine aktive Klimapolitik gehört heute zum gesellschaftlichen Konsens in Deutschland. Alle politisch aktiven Menschen, ob im Bundestag, in den Ländern oder Kommunen, stellen sich heutzutage den Herausforderungen des Klimaschutzes. Nehmen Sie die Energiewende! Sie ist eine Tochter unserer Klimaschutzpolitik.

Die Aktivitäten in Wirtschaft und Politik zur Minderung von Treibhausgasemissionen bewirken zunehmend, dass sich Wachstum und Wohlstand vom Ressourcenverbrauch und vom Energieverbrauch abkoppeln. Das wäre vor einigen Jahren noch völlig undenkbar gewesen. Dies ist ein Fortschritt und tatsächlich eine richtig gute Entwicklung.

Wir nehmen in Deutschland Schritt für Schritt Abschied von klimafeindlichen Technologien; mehr noch: Wir entwickeln Technologien und Lösungen, mit denen eine klimaverträgliche und wirtschaftliche Entwicklung überhaupt erst möglich ist.

In der EU haben wir uns das Ziel gesetzt, bis 2050 80 bis 95 Prozent weniger CO2-Emissionen zu verursachen. Für Deutschland bedeutet das, dass wir eher am oberen Ende dieses Korridors landen wollen. Damit werden wir aber nicht auf unseren Platz als eine führende Industrie- und Exportnation oder als Technologieführer verzichten - weder müssen wir das noch wollen wir das -; ganz im Gegenteil: Der Kampf gegen den Klimawandel und seine Folgen ist eine herausragende Chance, um unseren Wohlstand auch für die Zukunft zu sichern und um Deutschlands Position als Industrienation zu festigen und auszubauen.",Dr. Barbara Hendricks,,data/txt/18077.txt,"Dr. Barbara Hendricks, Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit",,speech
571135,77,18,0,5,Beifall bei der SPD und der CDU/CSU,,,data/txt/18077.txt,,,poi
571136,77,18,0,6,"Meine Damen und Herren, aber schauen wir nicht nur auf uns selbst! Das Klima macht, wie wir alle wissen, natürlich nicht an Ländergrenzen halt. Die Folgen des Klimawandels sind schon heute ungerecht verteilt. Es sind die Menschen in den ärmsten Staaten und in den ärmsten Regionen, die am meisten unter Extremwetterereignissen und deren Folgen wie zum Beispiel Ernteausfällen zu leiden haben. Wenn sich diese Entwicklung durch den fortschreitenden Klimawandel weiter verschärft, dann verschärfen sich auch die regionalen und die globalen Konflikte um Wasser, um Land, um Rohstoffe und um Energie.

Die Auswertung der Daten, die weltweit im Zusammenhang mit dem Klima gesammelt werden, hat ergeben, dass 12 der 14 wärmsten Jahre seit Beginn der Wetteraufzeichnungen im 21. Jahrhundert liegen. Als ich dies in der Vorlage gesehen habe, habe ich ein Fragezeichen daran gemacht und gefragt: Ist das richtig? Das 21. Jahrhundert ist ja noch nicht lange im Gange. Trotzdem liegen 12 der 14 wärmsten Jahre seit Beginn der Wetteraufzeichnungen in diesem 21. Jahrhundert.

Es gibt keine vernünftigen Zweifel mehr daran, dass die Erkenntnisse der Klimawissenschaftler uns zum Handeln zwingen. Der Kampf gegen den Klimawandel und seine Folgen ist ein Kampf um eine gerechtere und eine friedlichere Welt. Ja, Klimapolitik ist auch Friedenspolitik.",Dr. Barbara Hendricks,,data/txt/18077.txt,"Dr. Barbara Hendricks, Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit",,speech
571137,77,18,0,7,Beifall bei der SPD und der CDU/CSU sowie bei Abgeordneten der LINKEN,,,data/txt/18077.txt,,,poi
571138,77,18,0,8,"In einer Zeit, in der Krisen und kriegerische Konflikte immer mehr Menschen zu Flüchtlingen machen, brauchen wir Zeichen der Solidarität in der Welt. Dieses Zeichen könnte und sollte von einer erfolgreichen Klimaschutzpolitik ausgehen. Wenn wir es schaffen, die Erderwärmung zu begrenzen und damit neue Ungerechtigkeiten zu verhindern, wäre das ein unübersehbares Symbol globaler Solidarität. Ein weltweites Klima-abkommen, an dem alle Staaten beteiligt sind, kann, ja muss ein Beispiel dafür sein, dass wir gute Lösungen finden können, wenn wir fair miteinander verhandeln. Ein solches Beispiel könnte auch bei anderen Konflikten helfen. Lösungen können im Interesse aller Menschen unabhängig von ihrer Nationalität oder Religion gefunden werden, und dafür setzen wir uns doch alle ein.",Dr. Barbara Hendricks,,data/txt/18077.txt,"Dr. Barbara Hendricks, Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit",,speech
571139,77,18,0,9,Beifall bei der SPD und der CDU/CSU,,,data/txt/18077.txt,,,poi
