id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
262510,140,17,0,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen. Ich begrüße Sie herzlich zur 140. Sitzung des Deutschen Bundestages.

Vor Eintritt in die Tagesordnung darf ich Sie darauf aufmerksam machen, dass die für heute verlangte Aktuelle Stunde zu den Steuersenkungsplänen der Bundesregierung entgegen der Ankündigung nicht stattfindet. Die Fraktion Bündnis 90/Die Grünen hat diesen Antrag zurückgezogen.

Der Ältestenrat hat sich in seiner gestrigen Sitzung darauf verständigt, während der Haushaltsberatungen in unserer nächsten Sitzungswoche ab dem 22. November, wie es unserer ständigen Übung entspricht, keine Befragung der Bundesregierung, keine Fragestunde und keine Aktuellen Stunden durchzuführen. Darf ich hierzu Ihr Einverständnis feststellen? - Das ist offensichtlich der Fall. Dann können wir so verfahren.

Ich rufe den Tagesordnungspunkt 28 sowie die Zusatzpunkte 8 bis 10 auf:

28	Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses (7. Ausschuss) zu dem Antrag der Fraktionen der CDU/CSU und FDP

Effektive Regulierung der Finanzmärkte nach der Finanzkrise

- Drucksachen 17/6313, 17/7250 -

Berichterstattung:

Abgeordnete Ralph Brinkhaus

Dr. Carsten Sieling

Björn Sänger

ZP 8	Beratung des Antrags der Abgeordneten Klaus-Peter Flosbach, Dr. Michael Meister, Peter Altmaier, weiterer Abgeordneter und der Fraktion der CDU/CSU

sowie der Abgeordneten Dr. Volker Wissing, Dr. Hermann Otto Solms, Björn Sänger, weiterer Abgeordneter und der Fraktion der FDP

Ratingagenturen besser regulieren

- Drucksache 17/7638 -

ZP 9	Beratung des Antrags der Fraktion der SPD

Neuer Anlauf zur Finanzmarktregulierung erforderlich

- Drucksache 17/7641 -

ZP 10	Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses (7. Ausschuss) zu dem Antrag der Abgeordneten Dr. Gerhard Schick, Fritz Kuhn, Dr. Thomas Gambke, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/ DIE GRÜNEN

Einsetzung einer Kommission des Deutschen Bundestages zur Regulierung der Großbanken

- Drucksachen 17/7359, 17/7665 -

Berichterstattung:

Abgeordnete Björn Sänger

Dr. Gerhard Schick

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 75 Minuten vorgesehen. - Ich höre keinen Widerspruch. Also verfahren wir so.

Ich eröffne die Aussprache. Das Wort erhält zunächst der Kollege Flosbach für die CDU/CSU-Fraktion.",Dr. Norbert Lammert,,data/txt/17140.txt,Präsident Dr. Norbert Lammert,,chair
262511,140,17,0,1,Beifall bei der CDU/CSU,,,data/txt/17140.txt,,,poi
262512,140,17,0,2,,Dr. Norbert Lammert,,data/txt/17140.txt,Präsident Dr. Norbert Lammert,,chair
262513,140,17,0,3,"Herr Präsident! Liebe Kolleginnen und Kollegen! Wir haben in den letzten drei, vier Jahren drei Krisen nacheinander erlebt: zunächst eine Bankenkrise, dann eine Weltwirtschaftskrise und anschließend eine Staatsschuldenkrise. Wir können heute im Jahr 2011 festhalten: Wir sind froh darüber, dass wir diese Bundesregierung haben, die mit weiteren Stabilitätsmaßnahmen entschlossen diese Krise angeht. Sie wird zwar nicht von der Opposition, aber von ausländischen Besuchern immer wieder als der Stabilitätsanker, als die Stabilitätsgarantie in Europa angesehen. Deswegen ein Dank an die Bundesregierung.",Klaus-Peter Flosbach,,data/txt/17140.txt,Klaus-Peter Flosbach (CDU/CSU),cducsu,speech
262514,140,17,0,4,Beifall bei der CDU/CSU und der FDP,,,data/txt/17140.txt,,,poi
262515,140,17,0,5,Das war nicht immer so. Gerade in den Jahren von 2002 bis 2005 wurde Deutschland gemeinsam mit Frankreich immer als Defizitsünder bezeichnet. Damals wurde vier Jahre in Folge der Stabilitätspakt gebrochen; das ist nach wie vor verheerend. Die heutige Staatsschuldenkrise ist nicht denkbar ohne das Verhalten von Rot-Grün in jenen Jahren. Das wird Ihnen noch lange anhängen.,Klaus-Peter Flosbach,,data/txt/17140.txt,Klaus-Peter Flosbach (CDU/CSU),cducsu,speech
262516,140,17,0,6,Beifall bei der CDU/CSU und der FDP,,,data/txt/17140.txt,,,poi
262517,140,17,0,7,"2005 ist Angela Merkel Bundeskanzlerin geworden. Gemeinsam mit dem damaligen Koalitionspartner SPD wurde geplant, dass bis 2010/2011 ein Haushaltsausgleich erfolgen soll. Das war der richtige Weg. Dann kam es im Jahr 2007 zur Schieflage der IKB, der Industriekreditbank; ein Jahr später wurde durch den Zusammenbruch von Lehman Brothers eine Finanzkrise ausgelöst, die alle Kräfte gefordert hat. An den Märkten wurden immer größere Risiken eingegangen. Es wurde nicht mehr nachhaltig finanziert. Kurzfristige und langfristige Finanzierungen wurden gegeneinander ausgetauscht, und damit wurden enorme Risiken ausgelöst. Gerade der Handel mit Wertpapieren hat zu der Erkenntnis geführt, dass nicht länger von nachhaltigen Wertpapieren gesprochen werden konnte, sondern von Schrottpapieren gesprochen werden musste. Dabei denke ich an die Hypo Real Estate und auch an die Landesbanken.

Vor zwei Jahren ist die christliche und liberale Koalition an die Regierung gekommen.",Klaus-Peter Flosbach,,data/txt/17140.txt,Klaus-Peter Flosbach (CDU/CSU),cducsu,speech
262518,140,17,0,8,Lachen bei der SPD,,,data/txt/17140.txt,,,poi
262519,140,17,0,9,"Das muss ihm erstmal einfallen, dass es christlich-liberal heißt!",Fritz Kuhn,,data/txt/17140.txt,Fritz Kuhn [BÜND-NIS 90/DIE GRÜNEN],gruene,poi
262520,140,17,0,10,"Seitdem halten wir an dem Grundsatz fest, dass kein Markt, kein Produkt und auch kein Akteur unreguliert an den Finanzmärkten agieren soll. Was wir in diesen zwei Jahren erreicht haben, ist deutlich mehr als das, was die SPD unter Führung eines SPD-Finanzministers in elf Jahren erreicht hat.",Klaus-Peter Flosbach,,data/txt/17140.txt,Klaus-Peter Flosbach (CDU/CSU),cducsu,speech
262521,140,17,0,11,Beifall bei der CDU/CSU und der FDP,,,data/txt/17140.txt,,,poi
262522,140,17,0,12,Das ist ja ein Witz!,von der SPD,,data/txt/17140.txt,Zuruf von der SPD,spd,poi
262523,140,17,0,13,"Gestern hat die Bundesbank ihren Stabilitätsbericht vorgelegt. Darin hat sie deutlich gemacht, dass die Schuldenbremse eines der entscheidenden Merkmale ist, das - nachdem es in Deutschland etabliert wurde - auch in anderen europäischen Ländern eingeführt werden muss.

Seit Beginn der Finanzkrise haben wir immer einen besonders hohen Wert auf eine nachhaltige Eigenkapitalunterlegung bei Banken gelegt. Eigenkapital ist das wichtigste Instrument, um Verluste auszugleichen und um widerstandsfähig zu sein. Sowohl der Euro-Gipfel als auch der Europäische Rat haben deutlich gemacht, dass die 100 größten europäischen Banken - darunter die 13 größten deutschen Banken - deutlich intensiver mit Eigenkapital unterlegt werden müssen. Die Bundesbank hat gestern festgehalten, dass die Eigenkapitalquote der 13 größten deutschen Banken von 2008 bis 2011 von 8,1 Prozent auf 13,1 Prozent angehoben wurde. Auch der Gipfel in Cannes in der letzten Woche hat noch einmal deutlich gemacht, dass die großen systemischen Banken deutlich mehr Eigenkapital unterlegen müssen. Man fordert zusätzlich 1,5 Prozentpunkte Kernkapital. Das ist wichtig; denn es ist von entscheidender Bedeutung für die Stabilisierung der Finanzmärkte.

Dennoch wissen wir natürlich nicht, was in den nächsten Jahren auf uns zukommen wird. Wir können nicht in die Zukunft blicken. Die Koalition war jedoch in Europa wegweisend auf dem Gebiet der Abwicklung oder Restrukturierung von Banken, die in Schieflage geraten. Dazu haben wir das sogenannte Restrukturierungsgesetz umgesetzt. Das heißt: Wir können Banken umbauen, wir können sie retten, aber wir können sie auch abwickeln. Wichtig ist, dass die Aufsicht deutlich mehr Eingriffsrechte erhält. Auch hier sind wir mit dieser Koalition in Europa wieder führend, wenn es darum geht, die Umsetzung dieser Maßnahme auch von den anderen Ländern zu fordern.

Wir beschäftigen uns seit einigen Jahren sehr intensiv mit den Aufsichtssystemen. Es gibt inzwischen ein neues europäisches Aufsichtssystem, nämlich einen Ausschuss für Systemrisiken. Auch die Bereiche Banken, Versicherungen und Wertpapiere stehen unter einer anderen Form der Beobachtung.

Im Bereich der Ratingagenturen haben wir über die europäische Wertpapieraufsichtsbehörde erstmals eine Kontrolle eingeführt. Am Montag fand ein Finanzkongress zum Thema Ratingagenturen statt. Herr Sanio als Präsident der Bundesanstalt für Finanzdienstleistungsaufsicht hat deutlich gemacht, dass es hier nach wie vor zu wenig Regulierung gibt. Wenn wir weltweit nur drei große Ratingagenturen haben, dann müssen sie genauso wie die großen systemischen Banken behandelt werden und einer deutlich schärferen Kontrolle unterliegen.",Klaus-Peter Flosbach,,data/txt/17140.txt,Klaus-Peter Flosbach (CDU/CSU),cducsu,speech
262524,140,17,0,14,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,,,data/txt/17140.txt,,,poi
262525,140,17,0,15,"In der letzten Nacht haben wir einen Skandal erlebt: Standard & Poors hat Frankreich aufgrund eines Irrtums, wie es heißt, für zwei Stunden herabgestuft, natürlich gefolgt von den entsprechenden Verwerfungen an den Märkten. Wir von der Union und auch von der Koalition haben deutlich gemacht, dass wir in diesem Bereich eine deutliche Verschärfung brauchen. Wir brauchen ein größeres internes Rating bei den Banken, nicht nur das externe Rating der Ratingagenturen. Wir sollten uns auch intensiv mit dem Thema der Haftung von Ratingagenturen beschäftigen. Im geschilderten Fall ist grob fahrlässig gehandelt worden. Wir brauchen bei grob fahrlässigem Verhalten oder bei Vorsatz der Ratingagenturen eine klare Haftung.",Klaus-Peter Flosbach,,data/txt/17140.txt,Klaus-Peter Flosbach (CDU/CSU),cducsu,speech
262526,140,17,0,16,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,,,data/txt/17140.txt,,,poi
