id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
30670,8,17,0,0,"Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen, ich begrüße Sie herzlich!

Ich rufe Tagesordnungspunkt 1 auf:

Eidesleistung der Bundesministerin für Familie, Senioren, Frauen und Jugend

Der Herr Bundespräsident hat mir mit Schreiben vom 2. Dezember mitgeteilt, dass er gemäß Art. 64 Abs. 1 des Grundgesetzes für die Bundesrepublik Deutschland am 30. November 2009 auf Vorschlag der Frau Bundeskanzlerin den Bundesminister für Arbeit und Soziales, Herrn Dr. Franz Josef Jung, und die Bundesministerin für Familie, Senioren, Frauen und Jugend, Frau Dr. Ursula von der Leyen, aus ihren Ämtern als Bundesminister entlassen und Frau Dr. Ursula von der Leyen zur Bundesministerin für Arbeit und Soziales und Frau Dr. Kristina Köhler zur Bundesministerin für Familie, Senioren, Frauen und Jugend ernannt hat.

Nach Art. 64 Abs. 2 des Grundgesetzes leistet ein Bundesminister bei der Amtsübernahme den in Art. 56 vorgesehenen Eid. Frau Dr. Köhler, ich darf Sie zur Eidesleistung zu mir bitten.",Dr. Norbert Lammert,,data/txt/17008.txt,Präsident Dr. Norbert Lammert,,chair
30671,8,17,0,1,Die Anwesenden erheben sich,,,data/txt/17008.txt,,,poi
30672,8,17,0,2,"Ich darf Sie bitten, den im Grundgesetz vorgesehenen Eid zu sprechen.",Dr. Norbert Lammert,,data/txt/17008.txt,Präsident Dr. Norbert Lammert,,chair
30673,8,17,0,3,"Ich schwöre, dass ich meine Kraft dem Wohle des deutschen Volkes widmen, seinen Nutzen mehren, Schaden von ihm wenden, das Grundgesetz und die Gesetze des Bundes wahren und verteidigen, meine Pflichten gewissenhaft erfüllen und Gerechtigkeit gegen jedermann üben werde. So wahr mir Gott helfe.",Dr. Kristina Köhler,,data/txt/17008.txt,"Dr. Kristina Köhler, Bundesministerin für Familie, Senioren, Frauen und Jugend",,speech
30674,8,17,0,4,Herzlichen Glückwunsch. Alles Gute.,Dr. Norbert Lammert,,data/txt/17008.txt,Präsident Dr. Norbert Lammert,,chair
30675,8,17,0,5,"Beifall bei der CDU/CSU und der FDP sowie bei Abgeordneten der SPD, der LINKEN und des BÜNDNISSES 90/DIE GRÜNEN",,,data/txt/17008.txt,,,poi
30676,8,17,0,6,"Ich stelle fest, dass Frau Dr. Köhler den vom Grundgesetz vorgeschriebenen Eid geleistet hat. Ich darf Ihnen noch einmal im Namen des Hauses die besten Wünsche für Ihr Amt aussprechen. Zugleich wünsche ich der neuen Bundesministerin für Arbeit und Soziales, Frau Dr. von der Leyen, alles Gute und viel Erfolg für die neu übernommene Aufgabe.",Dr. Norbert Lammert,,data/txt/17008.txt,Präsident Dr. Norbert Lammert,,chair
30677,8,17,0,7,"Beifall bei der CDU/CSU und der FDP sowie bei Abgeordneten der SPD, der LINKEN und des BÜNDNISSES 90/DIE GRÜNEN",,,data/txt/17008.txt,,,poi
30678,8,17,0,8,"Ich will aber auch die Gelegenheit nutzen, im Namen des Hauses dem ausgeschiedenen Bundesminister, dem Kollegen Dr. Franz Josef Jung, für seine Tätigkeit in der Bundesregierung zu danken.",Dr. Norbert Lammert,,data/txt/17008.txt,Präsident Dr. Norbert Lammert,,chair
30679,8,17,0,9,Beifall bei der CDU/CSU und der FDP sowie bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,,,data/txt/17008.txt,,,poi
