id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
536713,52,18,0,0,"Guten Morgen, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Wir setzen die Haushaltsberatungen - Tagesordnungspunkt 1 - fort:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2015 (Haushaltsgesetz 2015)

Drucksache 18/2000

Überweisungsvorschlag:

Haushaltsauschuss

b)	Beratung der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2014 bis 2018

Drucksache 18/2001

Überweisungsvorschlag:

Haushaltsauschuss

Am Dienstag haben wir für die heutige Aussprache eine Redezeit von insgesamt drei Stunden und 12 Minuten beschlossen.

Wir beginnen die heutigen Haushaltsberatungen mit dem Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur, Einzelplan 12. Das Wort hat Bundesminister Dobrindt. - Bitte schön.",Ulla Schmidt,,data/txt/18052.txt,Vizepräsidentin Ulla Schmidt,,chair
536714,52,18,0,1,Beifall bei der CDU/CSU und der SPD,,,data/txt/18052.txt,,,poi
536715,52,18,0,2,,Ulla Schmidt,,data/txt/18052.txt,Vizepräsidentin Ulla Schmidt,,chair
536716,52,18,0,3,"Sehr geehrte Damen und Herren! Verehrte Kolleginnen und Kollegen! Verehrte Präsidentin! Der aktuelle Bundeshaushaltsplan leitet eine neue Ära ein. Wir machen 2015 zum ersten Mal seit 1969 keine neuen Schulden mehr. Diesen Kurs werden wir auch in den folgenden Jahren halten. Es ist in der Tat ein historisches Ereignis: Die große Haushaltswende ist geschafft worden. Die schwarze Null steht; die schwarze Null bleibt. Wir schaffen es mit dieser schwarzen Null, neue Gestaltungsspielräume und Generationengerechtigkeit zusammenzubringen.

Von vielen Seiten sind Empfehlungen zu hören, deren Umsetzung neue Schulden und Steuererhöhungen nach sich ziehen würde. Angesichts der Debatten darüber, ob man nicht einfach die Investitionen hochschrauben könne, indem man mit günstigem Geld neue Schulden am Kapitalmarkt aufnimmt, kann ich Ihnen nur sagen: Die Schulden von heute sind die Steuern von morgen. Wer heute auf Schulden und auf die Aufnahme weiterer Schulden setzt, der wird mittelfristig immer weniger Mittel für Investitionen zur Verfügung haben. Das gehört also zusammen. Schwarze Null und Investitionen sind bei uns ein Paket.",Alexander Dobrindt,,data/txt/18052.txt,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",,speech
536717,52,18,0,4,Beifall bei der CDU/CSU und der SPD,,,data/txt/18052.txt,,,poi
536718,52,18,0,5,"Wir geben Wachstumsimpulse. Wir sorgen dafür, dass Wachstum, Investitionen und Wohlstand auch in der Zukunft gesichert sind. Gerade Investitionen in die Infrastruktur sind die Grundvoraussetzung dafür. Die Sicherung der Attraktivität und der Zukunftsfähigkeit des Innovations- und Investitionsstandortes Deutschland stehen für uns ganz oben auf der Agenda.",Alexander Dobrindt,,data/txt/18052.txt,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",,speech
536719,52,18,0,6,Wie ist das denn im Haushalt?,Sven-Christian Kindler,,data/txt/18052.txt,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
536720,52,18,0,7,"Wir werden die Infrastruktur stärken, Wachstum und Wohlstand vorantreiben und auch weiterhin eine moderne Infrastrukturpolitik betreiben. Infrastrukturpolitik ist aktive Wohlstandspolitik. Der Zusammenhang zwischen der Qualität der Infrastruktur und dem Wachstum einer Gesellschaft ist inzwischen eindeutig bewiesen. All diejenigen, die gemeint haben, sie könnten Wachstum von Infrastruktur entkoppeln, sind der Lüge überführt worden.",Alexander Dobrindt,,data/txt/18052.txt,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",,speech
536721,52,18,0,8,Sagen Sie doch mal etwas zum Haushalt!,Britta Haßelmann,,data/txt/18052.txt,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
536722,52,18,0,9,Was machen Sie für den Unterhalt der Infrastruktur?,Matthias Gastel,,data/txt/18052.txt,Matthias Gastel [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
536723,52,18,0,10,"- Auch wenn Sie gerne dazwischenschreien, meine Kollegen von den Grünen, Sie haben sich in der Vergangenheit getäuscht. Die Investitionen in die Infrastruktur sind notwendig für unseren Wohlstand und nicht hinderlich, wie Sie es immer formuliert haben.",Alexander Dobrindt,,data/txt/18052.txt,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",,speech
536724,52,18,0,11,Beifall bei der CDU/CSU und der SPD,,,data/txt/18052.txt,,,poi
536725,52,18,0,12,Sie haben aber nichts gemacht!,Sven-Christian Kindler,,data/txt/18052.txt,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
