id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
92251,43,17,0,0,"Die Sitzung ist eröffnet.

Nehmen Sie bitte Platz. Guten Morgen, liebe Kolleginnen und Kollegen! Die FDP-Fraktion hat mitgeteilt, dass der Kollege Patrick Döring aus dem Eisenbahninfrastrukturbeirat ausscheidet.",Dr. Norbert Lammert,,data/txt/17043.txt,Präsident Dr. Norbert Lammert,,chair
92252,43,17,0,1,Oh!,e von der LINKEN,,data/txt/17043.txt,Zurufe von der LINKEN,linke,poi
92253,43,17,0,2,Überraschenderweise sind dazu weder der Wunsch einer persönlichen Erklärung noch Debattenbeiträge aus den anderen Fraktionen angemeldet.,Dr. Norbert Lammert,,data/txt/17043.txt,Präsident Dr. Norbert Lammert,,chair
92254,43,17,0,3,Heiterkeit,,,data/txt/17043.txt,,,poi
92255,43,17,0,4,Das kann man noch machen!,Renate Künast,,data/txt/17043.txt,Renate Künast [BÜNDNIS 90/ DIE GRÜNEN],gruene,poi
92256,43,17,0,5,Es gibt auch schon einen neuen Vorschlag.,Dr. Norbert Lammert,,data/txt/17043.txt,Präsident Dr. Norbert Lammert,,chair
92257,43,17,0,6,Oh! Man höre!,Willi Brase,,data/txt/17043.txt,Willi Brase [SPD],spd,poi
92258,43,17,0,7,Der Kollege Werner Simmling soll ihn in diesem Gremium ersetzen.,Dr. Norbert Lammert,,data/txt/17043.txt,Präsident Dr. Norbert Lammert,,chair
92259,43,17,0,8,"Beifall bei der CDU/CSU, der SPD, der FDP und dem BÜNDNIS 90/DIE GRÜNEN sowie der Abg. Dr. Gesine Lötzsch [DIE LINKE]",,,data/txt/17043.txt,,,poi
92260,43,17,0,9,Neues stellvertretendes Mitglied soll der Kollege Torsten Staffeldt werden. Sind Sie mit diesen Vorschlägen einverstanden? -,Dr. Norbert Lammert,,data/txt/17043.txt,Präsident Dr. Norbert Lammert,,chair
92261,43,17,0,10,Beifall bei der FDP,,,data/txt/17043.txt,,,poi
92262,43,17,0,11,"Das ist offensichtlich der Fall. Dann sind die Kollegen Simmling und Staffeldt in den Beirat gewählt.

Interfraktionell ist vereinbart worden, die verbundene Tagesordnung um die in der Zusatzpunktliste aufgeführten Punkte zu erweitern:

ZP 1	Abgabe einer Regierungserklärung durch die Bundeskanzlerin

zu den Maßnahmen zur Stabilisierung des Euro

ZP 2	Beratung des Antrags der Abgeordneten Sahra Wagenknecht, Michael Schlecht, Dr. Barbara Höll, weiterer Abgeordneter und der Fraktion DIE LINKE

Kreditausfallversicherungen (CDS) und deren Handel vollständig verbieten

- Drucksache 17/1733 -

Überweisungsvorschlag:

Finanzausschuss (f)

Ausschuss für Wirtschaft und Technologie

ZP 3	Aktuelle Stunde auf Verlangen der Fraktion der SPD:

Unterschiedliche verfassungsrechtliche Auffassungen in der Bundesregierung zur Verlängerung von Atomkraftwerkslaufzeiten",Dr. Norbert Lammert,,data/txt/17043.txt,Präsident Dr. Norbert Lammert,,chair
92263,43,17,0,12,ZP 1 bis 3 siehe 42. Sitzung,,,data/txt/17043.txt,,,poi
