id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
474209,9,18,0,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Ich begrüße Sie zu unserer Plenarsitzung und möchte Sie davon in Kenntnis setzen, dass es eine interfraktionelle Vereinbarung gibt, in der nächsten Sitzungswoche keine Befragung der Bundesregierung, keine Fragestunde und auch keine Aktuellen Stunden stattfinden zu lassen. Der Hintergrund ist schlicht die übliche Vereinbarung, dass in Haushaltswochen oder bei Regierungserklärungen mit ganzwöchiger Plenardebatte Fragestunde und Regierungsbefragung entfallen. Ich vermute einmal, dass Sie mit dieser Vereinbarung einverstanden sind. - Das ist offenkundig der Fall.

Ich rufe unseren Tagesordnungspunkt 15 auf:

Vereinbarte Debatte

zum Arbeitsprogramm der Europäischen Kommission

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen. - Auch hierzu höre ich keinen Widerspruch. Also können wir so verfahren.

Ich eröffne die Aussprache und erteile das Wort dem Kollegen Axel Schäfer für die SPD-Fraktion.",Dr. Norbert Lammert,,data/txt/18009.txt,Präsident Dr. Norbert Lammert,,chair
474210,9,18,0,1,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,,,data/txt/18009.txt,,,poi
474211,9,18,0,2,,Dr. Norbert Lammert,,data/txt/18009.txt,Präsident Dr. Norbert Lammert,,chair
474212,9,18,0,3,"Herr Präsident! Liebe Kolleginnen und Kollegen! Am 25. Mai 2014 wird das Europäische Parlament direkt gewählt. Als Ergebnis dieser Wahl wird der Präsident der EUKommission ins Amt gebracht. Das ist eine historische Entscheidung. Deshalb wird das eine historische Wahl sein. Es ist gut, dass wir uns alle darauf vorbereiten. Ich danke auch den Kolleginnen und Kollegen in diesem Haus für die Bereitschaft, aus Respekt vor dieser Wahl und auch aus Respekt vor dem Europäischen Parlament unsere eigene Sitzungswoche im Mai zu verschieben, damit auch wir als Abgeordnete zeigen können, wie wichtig uns dieser Tag ist und dass wir uns an den Wahlkämpfen unserer Parteien beteiligen wollen.",Axel Schäfer,,data/txt/18009.txt,Axel Schäfer (Bochum) (SPD),spd,speech
474213,9,18,0,4,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,,,data/txt/18009.txt,,,poi
474214,9,18,0,5,"An 25. Mai finden in Deutschland - das gab es nie zuvor - Kommunalwahlen in insgesamt zehn Ländern statt. Auch da wollen wir deutlich machen - unabhängig von den Inhalten und auch den Verschiedenheiten, die es hier im Haus gibt -, dass Europa vor Ort beginnt und dass wir dazu einen wichtigen Beitrag leisten.

Die SPD hat sich vorgenommen, Europa zu verbessern.",Axel Schäfer,,data/txt/18009.txt,Axel Schäfer (Bochum) (SPD),spd,speech
474215,9,18,0,6,Oje!,Alexander Ulrich,,data/txt/18009.txt,Alexander Ulrich [DIE LINKE],linke,poi
474216,9,18,0,7,Fangt erst mal in Deutschland an!,Manfred Grund,,data/txt/18009.txt,Manfred Grund [CDU/CSU],cducsu,poi
474217,9,18,0,8,,Axel Schäfer,,data/txt/18009.txt,Axel Schäfer (Bochum) (SPD),spd,speech
474218,9,18,0,9,"Und weil wir dies Land verbessern

Lieben und beschirmen wirs.

Und das Liebste mags uns scheinen

So wie andern Völkern ihrs.

Das gilt genauso für Europa; so wollen wir es halten.",Wir tun das nach der Melodie zur Kinderhymne von Bert Brecht,,data/txt/18009.txt,Wir tun das nach der Melodie zur Kinderhymne von Bert Brecht,,speech
474219,9,18,0,10,Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU,,,data/txt/18009.txt,,,poi
