id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
529520,47,18,0,0,"Nehmen Sie bitte Platz. Ich wünsche Ihnen allen einen wunderschönen guten Morgen. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen, die Kollegin Annette Schavan hat mit Ablauf des 30. Juni 2014 auf ihre Mitgliedschaft im Deutschen Bundestag verzichtet. Für sie ist der Kollege Waldemar Westermayer nachgerückt. Im Namen des gesamten Hauses begrüße ich den neuen Kollegen sehr herzlich und wünsche eine gute Zusammenarbeit.",Ulla Schmidt,,data/txt/18047.txt,Vizepräsidentin Ulla Schmidt,,chair
529521,47,18,0,1,Beifall,,,data/txt/18047.txt,,,poi
529522,47,18,0,2,"Der Ältestenrat hat sich in seiner gestrigen Sitzung darauf verständigt, während der Haushaltsberatungen ab dem 9. September 2014 keine Befragung der Bundesregierung, keine Fragestunde und auch keine Aktuellen Stunden durchzuführen. Als Präsenztage sind die Tage von Montag, dem 8. September, bis Freitag, dem 12. September 2014, festgelegt worden. Sind Sie damit einverstanden? - Ich sehe, das ist der Fall. Dann verfahren wir so.

Ich rufe die Tagesordnungspunkte 26 a bis 26 c auf:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Fünften Gesetzes zur Änderung des Elften Buches Sozialgesetzbuch - Leistungsausweitung für Pflegebedürftige, Pflegevorsorgefonds (Fünftes SGB XI-Änderungsgesetz - 5. SGB XI-ÄndG)

Drucksache 18/1798

Überweisungsvorschlag:

Ausschuss für Gesundheit (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Haushaltsausschuss mitberatend und gemäß § 96 der GO

b)	Beratung der Unterrichtung durch die Bundesregierung

Bericht der Bundesregierung über das Ergebnis der Prüfung der Notwendigkeit und Höhe einer Anpassung der Leistungen der Pflegeversicherung nach § 30 des Elften Buches -Sozialgesetzbuch

Drucksache 18/1600

Überweisungsvorschlag:

Ausschuss für Gesundheit (f)

Ausschuss für Arbeit und Soziales

c)	Beratung des Antrags der Abgeordneten Pia Zimmermann, Sabine Zimmermann (Zwickau), Diana Golze, weiterer Abgeordneter und der Fraktion DIE LINKE

Menschenrecht auf gute Pflege verwirklichen - Soziale Pflegeversicherung solidarisch weiterentwickeln

Drucksache 18/1953

Überweisungsvorschlag:

Ausschuss für Gesundheit (f)

Finanzausschuss

Ausschuss für Familie, Senioren, Frauen und Jugend

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen. - Ich höre keinen Widerspruch. Dann ist es so beschlossen.

Ich eröffne die Aussprache und erteile das Wort dem Bundesminister Hermann Gröhe.",Ulla Schmidt,,data/txt/18047.txt,Vizepräsidentin Ulla Schmidt,,chair
529523,47,18,0,3,Beifall bei der CDU/CSU und der SPD,,,data/txt/18047.txt,,,poi
529524,47,18,0,4,,Ulla Schmidt,,data/txt/18047.txt,Vizepräsidentin Ulla Schmidt,,chair
529525,47,18,0,5,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Ich freue mich, heute mit Ihnen den Entwurf des ersten Pflegestärkungsgesetzes der Bundesregierung diskutieren zu können. Formal, dem Titel nach, handelt es sich um den Entwurf eines Fünften Gesetzes zur Änderung des Elften Buches Sozialgesetzbuch. Was aber dahintersteckt, ist alles andere als formal. Es geht um ein Thema, das nahezu jede und jeden in diesem Land betrifft, wenn nicht am eigenen Leib, dann doch in der Familie, in der Verwandtschaft, im Freundeskreis, bei der Arbeit. Es geht um Pflege; es geht um gute Pflege. Darauf kommt es an.",Hermann Gröhe,,data/txt/18047.txt,"Hermann Gröhe, Bundesminister für Gesundheit",,speech
529526,47,18,0,6,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,,,data/txt/18047.txt,,,poi
529527,47,18,0,7,"Und es kommt darauf an, dass wir 20 Jahre nach Einführung dieser wichtigen Sozialversicherung einen entscheidenden, einen notwendigen Schritt nach vorne gehen. Ich bin davon überzeugt, dass der vorliegende Gesetzentwurf der richtige Schritt ist, die Pflege in unserem Land nachhaltig zu stärken. Knapp 2,5 Millionen Menschen sind bei uns jeden Tag auf Pflegeleistungen angewiesen. Das entspricht der Einwohnerzahl von Köln und München zusammen. Rund 950 000 Frauen und Männer sind bei uns in gut 12 000 Pflegediensten und genauso vielen Pflegeheimen beschäftigt. Sie und die unzähligen pflegenden Angehörigen engagieren sich tagtäglich in beeindruckender Weise für ihre Mitmenschen. Herzlichen Dank für diesen Dienst!",Hermann Gröhe,,data/txt/18047.txt,"Hermann Gröhe, Bundesminister für Gesundheit",,speech
529528,47,18,0,8,Beifall bei der CDU/CSU und der SPD sowie bei Abgeordneten der LINKEN,,,data/txt/18047.txt,,,poi
529529,47,18,0,9,"Diese Zahlen zeigen die gesellschaftliche Dimension, die das Thema Pflege besitzt. Aber es geht nicht um Zahlen. Es geht um Menschen. Es geht genau genommen um die Generation unserer Mütter und Väter, Menschen, denen wir alle unendlich viel verdanken. Eine gute und den Menschen in seinen individuellen Bedürfnissen respektierende Pflege ist Ausdruck der Humanität unserer Gesellschaft. Es geht darum, dass diese Menschen die pflegerische Begleitung erfahren, die ihren persönlichen Bedürfnissen entspricht. Mit unserem Gesetzentwurf stellen wir genau sie in den Mittelpunkt unserer Anstrengungen.

Dieser Bundesregierung liegen die Verbesserungen in der Pflege am Herzen. Das gilt auch für mich ganz persönlich. Das zeigt sich darin, dass wir bereits ein gutes halbes Jahr nach dem Regierungsstart heute dieses Gesetz vorlegen. Das zeigt sich darin, dass seit April dieses Jahres die Erprobung des neuen Begutachtungsverfahrens für den neuen Pflegebedürftigkeitsbegriff läuft. Und das macht sich auch an Personen fest. Ich freue mich, dass heute Staatssekretär Karl-Josef Laumann auf der Regierungsbank Platz genommen hat. Als Pflegebevollmächtigter der Bundesregierung wird er nicht nur dieses, sondern auch weitere Gesetzeswerke intensiv begleiten. Er ist gleichsam Ohr und Sprachrohr für die Belange der Pflege innerhalb der Bundesregierung. Ich freue mich, ihn bei dieser Aufgabe an meiner Seite zu wissen.",Hermann Gröhe,,data/txt/18047.txt,"Hermann Gröhe, Bundesminister für Gesundheit",,speech
