id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
316990,173,17,0,0,"Guten Morgen, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Interfraktionell ist vereinbart worden, den Entwurf eines Gesetzes zur Einführung eines pauschalierenden Entgeltsystems für psychiatrische und psychosomatische Einrichtungen auf Drucksache 17/8986 dem Ausschuss für Arbeit und Soziales nachträglich zur Mitberatung zu überweisen. Sind Sie damit einverstanden? - Ich höre keinen Widerspruch. Dann ist das so beschlossen.

Ich rufe als Erstes den Tagesordnungspunkt 31 auf:

Beratung des Antrags der Abgeordneten Dr. Joachim Pfeiffer, Nadine Schön (St. Wendel), Peter Altmaier, weiterer Abgeordneter und der Fraktion der CDU/CSU

sowie der Abgeordneten Dr. Hermann Otto Solms, Dr. Martin Lindner (Berlin), Claudia Bögel, weiterer Abgeordneter und der Fraktion der FDP

Wachstumspotenziale der Digitalen Wirtschaft weiter ausschöpfen - Innovationsstandort Deutschland stärken

- Drucksache 17/9159 -

Nach einer interfraktionellen Vereinbarung sind für die Aussprache anderthalb Stunden vorgesehen. Gibt es Widerspruch dagegen? - Das ist offenkundig nicht der Fall. Dann ist das so beschlossen.

Ich eröffne die Aussprache und erteile als erstem Redner dem Bundeswirtschaftsminister Dr. Philipp Rösler das Wort.",Dr. Hermann Otto Solms,,data/txt/17173.txt,Vizepräsident Dr. Hermann Otto Solms,,chair
316991,173,17,0,1,Beifall bei der FDP und der CDU/CSU,,,data/txt/17173.txt,,,poi
316992,173,17,0,2,,Dr. Hermann Otto Solms,,data/txt/17173.txt,Vizepräsident Dr. Hermann Otto Solms,,chair
316993,173,17,0,3,"Sehr verehrter Herr Präsident! Meine sehr verehrten Damen und Herren Abgeordnete! Zunächst einmal danke ich ausdrücklich für den Antrag zum Thema Chancen der digitalen Wirtschaft. Dieser Antrag macht eines deutlich: CDU/CSU und FDP sehen in neuen Technologien keine Bedrohung, sondern zuallererst eine Riesenchance für die Menschen in unserem Lande.",Dr. Philipp Rösler,,data/txt/17173.txt,"Dr. Philipp Rösler, Bundesminister für Wirtschaft und Technologie",,speech
316994,173,17,0,4,Beifall bei der FDP und der CDU/CSU,,,data/txt/17173.txt,,,poi
316995,173,17,0,5,"Nirgendwo kann man das besser erkennen als im Bereich der modernen Informations- und Kommunikationstechnologie. Schon jetzt sehen wir enormes Wachstum: über 840 000 Beschäftigte, 145 Milliarden Euro Umsatz. Aber was noch viel wichtiger ist: Das, was früher einmal Webstuhl, Dampfmaschine oder auch Eisenbahn waren, sind heute eben Computer, Internet und Smartphones. Wesentlich ist, dass die Dinge miteinander verschmelzen: auf der einen Seite die klassischen Industrien und auf der anderen Seite die neuen Informations- und Kommunikationstechnologien. Hierin stecken die eigentlichen Wachstumspotenziale. So wie es mit der Erfindung des mechanischen Webstuhls die erste industrielle Revolution gab, mit der maschinellen Produktion die zweite industrielle Revolution gab und mit der Einführung der elektronischen Datenverarbeitung die dritte industrielle Revolution gibt, brauchen wir jetzt die Verknüpfung der Produkte und Maschinen mit dem Internet, das Internet der Dinge, und genau dafür setzt sich diese Regierungskoalition ein, für eine Industrie 4.0.",Dr. Philipp Rösler,,data/txt/17173.txt,"Dr. Philipp Rösler, Bundesminister für Wirtschaft und Technologie",,speech
316996,173,17,0,6,"Für eine Verknüpfung der Dinge, nicht der Menschen!",Christian Lange,,data/txt/17173.txt,Christian Lange [Backnang] [SPD],spd,poi
316997,173,17,0,7,"Wir wollen eine moderne Wirtschaft, die Informations- und Kommunikationstechnologien umfassend einsetzen kann. Darin stecken große Chancen für die Volkswirtschaft in unserem Lande.",Dr. Philipp Rösler,,data/txt/17173.txt,"Dr. Philipp Rösler, Bundesminister für Wirtschaft und Technologie",,speech
316998,173,17,0,8,Beifall bei der FDP und der CDU/CSU,,,data/txt/17173.txt,,,poi
316999,173,17,0,9,,Dr. Philipp Rösler,,data/txt/17173.txt,"Dr. Philipp Rösler, Bundesminister für Wirtschaft und Technologie",,speech
317000,173,17,0,10,"Erstens: eine gut ausgebaute Infrastruktur, also ein Breitbandnetz in Deutschland.","Wenn wir die Chancen nutzen wollen, müssen drei wesentliche Voraussetzungen erfüllt werden",,data/txt/17173.txt,"Wenn wir die Chancen nutzen wollen, müssen drei wesentliche Voraussetzungen erfüllt werden",,speech
317001,173,17,0,11,Daran mangelt es!,Tabea Rößner,,data/txt/17173.txt,Tabea Rößner [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
