id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
349351,192,17,0,0,"Die Sitzung ist eröffnet.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich.

Zunächst möchte ich Sie mit einigen runden Geburtstagen vertraut machen. Vizepräsident Eduard Oswald hat am 6. September seinen 65. Geburtstag gefeiert,",Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349352,192,17,0,1,Beifall,,,data/txt/17192.txt,,,poi
349353,192,17,0,2,ebenso wie zuvor der Kollege Günter Baumann und die Kollegin Dr. Marlies Volkmer.,Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349354,192,17,0,3,Beifall,,,data/txt/17192.txt,,,poi
349355,192,17,0,4,Außerdem beging der Kollege Axel Schäfer am 3. August seinen 60. Geburtstag. Allen Kolleginnen und Kollegen auch von dieser Stelle aus die geballten guten Wünsche des ganzen Hauses.,Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349356,192,17,0,5,Beifall,,,data/txt/17192.txt,,,poi
349357,192,17,0,6,Für den am 11. August verstorbenen Kollegen Jürgen Herrmann ist der Kollege Hubert Hüppe nachgerückt. Ich begrüße ihn herzlich.,Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349358,192,17,0,7,Beifall,,,data/txt/17192.txt,,,poi
349359,192,17,0,8,"Er kennt sich hier schon relativ gut aus, sodass er sicher die guten Wünsche und die sichere Erwartung einer wieder guten Zusammenarbeit in die alte und neue Aufgabe mitnimmt.

Liebe Kolleginnen und Kollegen, wir müssen vor Eintritt in unsere heutige Tagesordnung noch zwei Wahlen durchführen.

Für die aus dem Beirat bei der Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahn ausgeschiedene Ingrid Nestle schlägt die Fraktion Bündnis 90/Die Grünen vor, den Kollegen Oliver Krischer als ordentliches Mitglied zu berufen. Sind Sie mit diesem Vorschlag einverstanden? - Das scheint der Fall zu sein. Dann ist der Kollege Oliver Krischer in den Beirat gewählt.",Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349360,192,17,0,9,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie der Abg. Gerda Hasselfeldt [CDU/CSU],,,data/txt/17192.txt,,,poi
349361,192,17,0,10,- Erleichterung und Jubel bei der betroffenen Fraktion.,Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349362,192,17,0,11,Heiterkeit,,,data/txt/17192.txt,,,poi
349363,192,17,0,12,"Wir haben noch eine bedeutende andere Wahl. Wir müssen nämlich einen neuen Schriftführer wählen, weil der Kollege Dr. Tobias Lindner unverständlicherweise dieses Amt niedergelegt hat. Auch hier hat die Fraktion einen Vorschlag gemacht: Die Fraktion Bündnis 90/Die Grünen schlägt vor, den Kollegen Arfst Wagner (Schleswig) als neuen Schriftführer zu wählen.",Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349364,192,17,0,13,Beifall beim BÜNDNIS 90/DIE GRÜNEN,,,data/txt/17192.txt,,,poi
349365,192,17,0,14,- Das sieht nach Akklamation aus. Hat irgendjemand dagegen Einwände? - Das ist nicht der Fall. Dann ist der Kollege Wagner damit zum Schriftführer bestellt. Glückwunsch und gute Zusammenarbeit!,Dr. Norbert Lammert,,data/txt/17192.txt,Präsident Dr. Norbert Lammert,,chair
349366,192,17,0,15,Unruhe,,,data/txt/17192.txt,,,poi
