id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
131886,66,17,0,0,"Die Sitzung ist eröffnet.

Ich wünsche Ihnen einen guten Morgen und begrüße Sie alle sehr herzlich zu unseren heutigen Beratungen. Wir können gleich in die Tagesordnung einsteigen.

Ich rufe den Tagesordnungspunkt 27 auf:

Beratung der Unterrichtung durch die Bundesregierung

Hightech-Strategie 2020 für Deutschland

- Drucksache 17/2691 -

Überweisungsvorschlag:

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (f)

Ausschuss für Wirtschaft und Technologie

Ausschuss für Verkehr, Bau und Stadtentwicklung

Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit

Ausschuss für Kultur und Medien

Interfraktionell wurde vereinbart, darüber eineinviertel Stunden zu debattieren. - Ich sehe, damit sind Sie einverstanden. Dann können wir so verfahren.

Ich eröffne die Aussprache. Als erste Rednerin hat das Wort für die Bundesregierung Frau Bundesminister Professor Dr. Annette Schavan.",Gerda Hasselfeldt,,data/txt/17066.txt,Vizepräsidentin Gerda Hasselfeldt,,chair
131887,66,17,0,1,Beifall bei der CDU/CSU und der FDP,,,data/txt/17066.txt,,,poi
131888,66,17,0,2,,Gerda Hasselfeldt,,data/txt/17066.txt,Vizepräsidentin Gerda Hasselfeldt,,chair
131889,66,17,0,3,"Guten Morgen, Frau Präsidentin! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Innovationen garantieren Wettbewerbsvorteile. Das gilt für unser Land insgesamt und für die Unternehmen in Deutschland im Besonderen. Ein ressourcenarmes Land wie Deutschland - wir haben in diesem Hohen Hause oft darüber diskutiert - ist auf technologische Meisterleistungen angewiesen. Technologisch fortschrittliche Unternehmen können sich wegen des harten internationalen Innovationswettbewerbs einen Verzicht auf Forschung und Entwicklung nicht leisten.

Der eigentliche Wettbewerbsvorteil der deutschen Unternehmen liegt nicht im Preis, sondern in innovativen und hochwertigen Produkten. Der überwiegende Teil der deutschen Unternehmen hat deshalb Weitblick bewiesen und die Forschungs- und Entwicklungsausgaben auch im Krisenjahr nicht angetastet, und das, obwohl das BIP überdurchschnittlich stark zurückgegangen ist. Die Investitionsbereitschaft ist deshalb so beeindruckend, weil die historische Erfahrung einen Rückgang der Investitionen erwarten ließ. Die tatsächliche Planung zeigt dagegen konstante Investitionsausgaben. Erste Schätzungen für das vergangene Jahr - mit Blick auf das 3-Prozent-Ziel - gehen von einer Quote von mehr als 2,8 Prozent aus. Das ist eine äußerst positive Entwicklung für Deutschland.",Dr. Annette Schavan,,data/txt/17066.txt,"Dr. Annette Schavan, Bundesministerin für Bildung und Forschung",,speech
131890,66,17,0,4,Beifall bei der CDU/CSU und der FDP,,,data/txt/17066.txt,,,poi
131891,66,17,0,5,"Voraussetzung für stabile und über längere Zeiträume sich positiv entwickelnde Phasen ist das Zusammenspiel, in diesem Fall von Wissenschaft, Wirtschaft und Politik. Das ist das eigentliche Grundprinzip, die Grundstruktur der Hightech-Strategie: Staat, Wirtschaft und Wissenschaft bilden eine Allianz und sind in der Lage, zum richtigen Zeitpunkt die richtigen Entscheidungen zu treffen. Deshalb gab es einen überwältigenden Konsens in diesem Haus dafür, dass gerade in solchen Zeiten Bildung und Forschung der Vorrang vor allem anderen eingeräumt wird. Deshalb haben sich - das wird jetzt deutlich - die Konjunkturprogramme rentiert. Es war richtig, die Schwerpunkte auf Bildung und Forschung zu legen. Wir können jetzt sagen - viele sagen das, wenn sie auf Deutschland schauen -: Nach der Krise sind wir stärker als vorher.",Dr. Annette Schavan,,data/txt/17066.txt,"Dr. Annette Schavan, Bundesministerin für Bildung und Forschung",,speech
131892,66,17,0,6,Beifall bei der CDU/CSU und der FDP,,,data/txt/17066.txt,,,poi
131893,66,17,0,7,"Die EU-Kommission hat die Wachstumsprognose nach oben geschraubt. Danach erhöht sich die deutsche Wirtschaftsleistung in diesem Jahr um 3,4 Prozent. Das Weltwirtschaftsforum hält Deutschland für die wettbewerbsfähigste Volkswirtschaft der Euro-Zone. Der Aufschwung verläuft in Deutschland schneller und stärker als in den meisten anderen Industrienationen. Gute Bildung, starke Forschung und eindrucksvolle Innovationskraft, das sind die Fundamente des Aufschwungs.

Wir konsolidieren den Haushalt und geben gezielte Wachstumsimpulse. Um aus Wissen und Ideen möglichst effizient Innovationen und wirtschaftliches Wachstum zu machen, brauchen wir einen klaren Fahrplan. Dieser Plan ist die Hightech-Strategie. Mit ihr setzen wir unsere nationale Innovationsstrategie der vergangenen Legislaturperiode fort. Mehr Qualität, mehr Effizienz in das Zusammenspiel von Wissenschaft, Wirtschaft und Politik zu bringen und die Rahmenbedingungen für Innovationen in der Wirtschaft zu verbessern - das sind die zentralen Ziele dieser Strategie. Im nächsten Schritt wird es darauf ankommen, die Erfahrungen, die wir mit der Hightech-Strategie gemacht haben, in eine europäische Innovationsstrategie einzubringen, über die der Wettbewerbsfähigkeitsrat im November diskutieren und der Europäische Rat im Dezember dieses Jahres entscheiden wird.

Neue Technologien, neue Dienstleistungen und auch gesellschaftliche Veränderungen sind die eigentlichen Innovationstreiber. In der fortgeschriebenen Hightech-Strategie richten wir die Innovationspolitik noch stärker an ganz konkreten Aufgaben und auch Bedürfnissen der Menschen aus. Deshalb konzentrieren wir uns auf fünf Schwerpunkte: Klima und Energie, Gesundheit, Kommunikation, Mobilität und Sicherheit. Das sind die Bedarfsfelder, auf denen sich die wichtigsten Menschheitsfragen des 21. Jahrhunderts entscheiden werden. Deshalb sind das unsere Schwerpunkte in der Hightech-Strategie.

Übrigens werden zu dem Instrumentenkasten, der mit der Hightech-Strategie verbunden ist, in den nächsten Monaten und Jahren auch verstärkt Bürgerdialoge gehören. Wir müssen reden, kommunizieren, die öffentliche Kommunikation über die großen Zukunftsprojekte, die mit der Hightech-Strategie verbunden sind, herstellen. Das macht moderne Innovationspolitik aus. Wir erfahren ja im Moment an einer Reihe von Stellen in Deutschland: Zu guter Politik gehört auch gute Kommunikation. Deshalb gehört zu guter Forschungspolitik auch, Lust und Leidenschaft auf Zukunft, auf die großen Zukunftsprojekte zu wecken.",Dr. Annette Schavan,,data/txt/17066.txt,"Dr. Annette Schavan, Bundesministerin für Bildung und Forschung",,speech
131894,66,17,0,8,Beifall bei der CDU/CSU und der FDP,,,data/txt/17066.txt,,,poi
131895,66,17,0,9,"Zu den Zukunftsprojekten, zu den Leuchttürmen gehört zum Beispiel die CO2-neutrale, energieeffiziente und klimaangepasste Stadt - diese Beschreibung ist etwas kompliziert -, kurz Nachhaltigkeitsstadt genannt. Sie ist nicht nur eine Vision, sie ist der Prototyp für die Zukunftsprojekte. Wichtig ist der Gesamtkontext, die Herstellung eines systemischen Zusammenhangs. Die Nachhaltigkeitsstadt steht in einem engen Zusammenhang mit dem Fortschritt des Zukunftsprojektes ""Intelligenter Umbau der Energieversorgung"". Wo es solche klaren inhaltlichen Schnittmengen gibt, werden wir sie nutzen.

Es gehört zum Markenkern der Hightech-Strategie, alle Ressorts hinter einer gemeinsamen Idee zu versammeln. Konzeption und Umsetzung der Hightech-Strategie sind vom gemeinsamen Willen der ganzen Bundesregierung getragen. Es geht darum, Innovationen und das, was in diesem Kontext relevant ist, in das Zentrum der Fachaufgaben zu rücken. Die Ausgestaltung der Hightech-Strategie ist deshalb Sache aller Ressorts. Das ist gleichsam roter Faden des Regierungshandelns: Wie sind die Entscheidungen und Prozesse, die wir auf den Weg bringen, unter dem Gesichtspunkt von Zukunftsfähigkeit und Stärkung von Innovationskraft zu bewerten?

Mit erfolgreichen Initiativen wie dem Spitzenclusterwettwerb oder ""KMU-innovativ"" haben wir Maßstäbe gesetzt. International ist die Hightech-Strategie viel beachtet. Deshalb werben wir auch im Ausland verstärkt für unseren Ansatz und verzahnen nationale und europäische Forschungs- und Innovationspolitik enger miteinander. Mit Europa 2020 und der Innovationsunion haben Kommission und Europäischer Rat einen anspruchsvollen Prozess angestoßen. Vorbild für das, was jetzt auf der europäischen Ebene als europäische Innovationsstrategie beraten wird, ist unsere Hightech-Strategie.

Die europäische Innovationspolitik orientiert sich stärker als je zuvor und zu Recht an den globalen Aufgaben und nimmt innovationsfördernde Rahmenbedingungen in den Blick. Deutschland wird dank seiner Erfahrungen mit der Hightech-Strategie zu dieser neuen Forschungs- und Innovationspolitik in Europa maßgeblich beitragen. Deutschland hat die innovative Kraft, Vorreiter zu sein. Das gilt im Hinblick auf die Maßnahmen, die in den vergangenen Jahren bereits auf den Weg gebracht worden sind. Das gilt aber auch für Maßnahmen, die wir, auch wenn es schwierig ist und wenn innerhalb der Fraktionen und der Regierung unterschiedliche Akzente gesetzt werden, noch anpacken müssen.

Wie Sie wissen, zählt für mich dazu - neben institutioneller Förderung, neben Projektförderung im Bereich der Forschungspolitik und neben dem, was schon auf den Weg gebracht worden ist -, auch im Blick zu behalten, dass wir speziell für kleine und mittelständische Unternehmen steuerliche Anreize für Forschung und Entwicklung brauchen. Dies muss unser nächstes Thema sein.",Dr. Annette Schavan,,data/txt/17066.txt,"Dr. Annette Schavan, Bundesministerin für Bildung und Forschung",,speech
