id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
189904,97,17,0,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich. Mitteilungen gibt es diesmal nicht, sodass wir gleich in unsere Tagesordnung einsteigen können.

Ich rufe die Tagesordnungspunkte 27 a bis 27 c auf:

a)	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Verkehr, Bau und Stadtentwicklung (15. Ausschuss)

-	zu dem Antrag der Abgeordneten Steffen Bilger, Peter Götz, Armin Schuster (Weil am Rhein), weiterer Abgeordneter und der Fraktion der CDU/CSU sowie der Abgeordneten Werner Simmling, Ernst Burgbacher, Sibylle Laurischk, weiterer Abgeordneter und der Fraktion der FDP

Anwohnerfreundlicher Ausbau der Rheintalbahn

-	zu dem Antrag der Abgeordneten Ute Kumpf, Christian Lange (Backnang), Rainer Arnold, weiterer Abgeordneter und der Fraktion der SPD

Ausbau der Rheintalbahn als Modell für Bürgernähe, Lärm- und Landschaftsschutz

-	zu dem Antrag der Abgeordneten Karin Binder, Dr. Dietmar Bartsch, Herbert Behrens, weiterer Abgeordneter und der Fraktion DIE LINKE

Akzeptanzprobleme bei der Rheintalbahn durch offene Planung beseitigen

-	zu dem Antrag der Abgeordneten Winfried Hermann, Kerstin Andreae, Alexander Bonde, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Bürgerfreundlichen Ausbau der Rheintalbahn auf der Basis des Prognosehorizontes 2025 planen

-	zu dem Antrag der Abgeordneten Winfried Hermann, Kerstin Andreae, Alexander Bonde, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Rheintalbahn - Modellprojekt für anwohnerfreundlichen Schienenausbau

- Drucksachen 17/4861, 17/4856, 17/3659, 17/2488, 17/4689, 17/5091 -

Berichterstattung:

Abgeordnete Steffen Bilger

Ute Kumpf

b)	Beratung des Antrags der Abgeordneten Karin Binder, Sabine Leidig, Herbert Behrens, weiterer Abgeordneter und der Fraktion DIE LINKE

Schutz vor Schienenverkehrslärm im Rheintal und andernorts

- Drucksache 17/5036 -

c)	Beratung des Antrags der Abgeordneten Ute Kumpf, Gustav Herzog, Sören Bartol, weiterer Abgeordneter und der Fraktion der SPD sowie der Abgeordneten Winfried Hermann, Kerstin Andreae, Alexander Bonde, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Rheintalbahn - Finanzierung und anwohnerfreundlichen Ausbau sicherstellen

- Drucksache 17/5037 -

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 90 Minuten vorgesehen. - Dazu höre ich keinen Widerspruch. Dann können wir so verfahren.",Dr. Norbert Lammert,,data/txt/17097.txt,Präsident Dr. Norbert Lammert,,chair
189905,97,17,0,1,Kommt der Verkehrsminister noch?,Alexander Bonde,,data/txt/17097.txt,Alexander Bonde [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
189906,97,17,0,2,Der Staatssekretär fehlt auch noch!,Winfried Hermann,,data/txt/17097.txt,Winfried Hermann [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
189907,97,17,0,3,"- Ja, bei genauem Hinsehen erkennt man, dass auch hier noch der eine oder andere fehlt. Das kann sich im Laufe der Zeit noch vervollständigen.

Ich eröffne die Aussprache und erteile zunächst der Landesministerin Tanja Gönner das Wort.",Dr. Norbert Lammert,,data/txt/17097.txt,Präsident Dr. Norbert Lammert,,chair
189908,97,17,0,4,Beifall bei der CDU/CSU und der FDP,,,data/txt/17097.txt,,,poi
189909,97,17,0,5,,Dr. Norbert Lammert,,data/txt/17097.txt,Präsident Dr. Norbert Lammert,,chair
189910,97,17,0,6,Sehr geehrter Herr Präsident! Meine sehr geehrten Damen und Herren Abgeordnete!,Tanja Gönner,,data/txt/17097.txt,"Tanja Gönner, Ministerin (Baden-Württemberg)",,speech
189911,97,17,0,7,Wahlkampf!,Peter Friedrich,,data/txt/17097.txt,Peter Friedrich [SPD],spd,poi
189912,97,17,0,8,"Ich bin für die Möglichkeit, heute im Deutschen Bundestag sprechen zu können, sehr dankbar. Die zahlreichen Anträge - -",Tanja Gönner,,data/txt/17097.txt,"Tanja Gönner, Ministerin (Baden-Württemberg)",,speech
189913,97,17,0,9,Große deutsche Werbesendung!,Peter Friedrich,,data/txt/17097.txt,Peter Friedrich [SPD],spd,poi
