id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
282259,150,17,0,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zur 150. Plenarsitzung in der laufenden Legislaturperiode, die hoffentlich die letzte in diesem Jahr sein wird.

Wir beginnen mit dem vereinbarten Zusatzpunkt 9:

Abgabe einer Regierungserklärung durch den Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit

zu den Ergebnissen des Klimagipfels in Durban

Hierzu liegt ein gemeinsamer Entschließungsantrag der Fraktionen SPD und Bündnis 90/Die Grünen vor.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 90 Minuten vorgesehen. - Dazu höre ich keinen Widerspruch. Dann ist das so beschlossen.

Das Wort zur Abgabe einer Regierungserklärung hat der Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit Dr. Norbert Röttgen.",Dr. Norbert Lammert,,data/txt/17150.txt,Präsident Dr. Norbert Lammert,,chair
282260,150,17,0,1,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,,,data/txt/17150.txt,,,poi
282261,150,17,0,2,,Dr. Norbert Lammert,,data/txt/17150.txt,Präsident Dr. Norbert Lammert,,chair
282262,150,17,0,3,"Herr Präsident! Sehr geehrte Kolleginnen und Kollegen! In den Morgenstunden des vergangenen Sonntags, des dritten Advents, ist die bislang längste Klimakonferenz nach nächtelangen Verhandlungen zu Ende gegangen. Circa 20 000 Personen waren akkreditiert. Über zwei Wochen wurde verhandelt. Gerade wegen der Aufmerksamkeit, die diese Konferenz weltweit bekommen hat, möchte ich betonen, dass die Konferenz nicht die eigentliche Sache ist und dass man die Konferenz nicht nur aus sich heraus bewerten darf, wenn man dem Thema gerecht werden möchte.

Die Konferenz ist nicht die Sache selbst. Die Sache selbst ist der Klimaschutz. Auch mit den Ergebnissen dieser Konferenz - im Abschlussdokument ist es ausdrücklich festgehalten - hinken wir dem Problem hinterher. Klimaschutz findet statt, er entwickelt sich dynamisch. Aber die Maßnahmen, die einzelne Staaten getroffen haben, die Maßnahmen, die die Staatengemeinschaft getroffen hat, sind in der Summe nicht ausreichend. Wir tun immer noch zu wenig. Es gibt immer noch eine erschreckende Lücke, die auch auf der Konferenz von denen glaubwürdig dargestellt wurde, die schon heute die Opfer sind. Wir haben dies auch hier in der Debatte vor der Konferenz ausgeführt.

Es ist kein Pathos, es ist keine rhetorische Übertreibung, sondern für die Menschen aus Grenada und aus anderen kleinen Inselstaaten, die abzusaufen drohen, deren Land, deren Heimat, deren Lebensgrundlage überschwemmt und zerstört zu werden droht, für die Menschen in den am wenigsten entwickelten Ländern, die unter mehr Dürre, weniger Wasser und daraus resultierenden Konflikten zu leiden haben, ist Klimawandel eine Frage von Leben und Tod. Klimawandel ist eine Frage der Zerstörung von Heimat, der Zerstörung von Lebensgrundlagen. Klimawandel ist zunehmend eine Quelle von Konflikten und eine wesentliche Ursache von Flüchtlingsströmen.

Es gibt Solidarität, da jeder Mensch die gleiche Würde hat. Das ist unser Bild vom Menschen, das dem Grundgesetz zugrunde liegt. Darum ist uns das Schicksal der Menschen an anderen Orten dieses Planeten nicht egal. Es ist eine Frage von humanitärer Solidarität, dass wir uns gerade als Industrieland für den Klimaschutz einsetzen.",Dr. Norbert Röttgen,,data/txt/17150.txt,"Dr. Norbert Röttgen, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",,speech
282263,150,17,0,4,Beifall bei der CDU/CSU und der FDP,,,data/txt/17150.txt,,,poi
282264,150,17,0,5,"Aber es gibt auch keine Insel der Glückseligen bei der Globalisierung. Vielmehr kommen die Probleme alle zu uns. Die klimatischen Folgen kommen zu uns und erreichen uns. Auch die Flüchtlingsströme erreichen uns. Das ist eine elementare Frage der Gerechtigkeit in unserer Zeit, in doppelter Hinsicht. Es ist eine Frage der Gerechtigkeit, weil die Menschen auf dem Planeten, die am wenigsten - im Grunde nichts - zum Problem des Klimawandels beitragen, am stärksten betroffen sind. Die, von denen ich eben gesprochen habe, sind keine Verursacher - so gut wie nicht -, aber sie sind die Betroffenen.

Das ist auch eine Frage der Gerechtigkeit in der Perspektive, die die Menschen und die Menschheit haben. Ich glaube, dass die Vorstellung realistisch ist, dass die Atmosphäre ein begrenzter Deponieraum für die Aufnahme von Treibhausgasen wie CO2 ist. Wenn wenige Länder durch ihre Entwicklung, durch ihre Art des Lebens und Wirtschaftens diesen Deponieraum auffüllen, dann schneiden wir Milliarden Menschen von der Perspektive einer persönlich, wirtschaftlich und individuell guten Entwicklung ab.

Es geht um die Frage nach globaler Gerechtigkeit, die aber immer ein menschliches Gesicht hat. Es geht also um die Abwehr einer fundamentalen Bedrohung für die Menschen und die Menschheit. Parallel dazu geht es um die enormen wirtschaftlichen Chancen.

Das ist nicht nur ein defensiver Ansatz, etwas zu verhindern, sondern wenn man die Begrenzung der natürlichen Lebensgrundlagen und des Deponieraumes in ein intelligentes, zukunftsfähiges, nachhaltiges System des Wirtschaftens einführt, dann entsteht dort auch ein ganz neuer Wettbewerb, und dann werden diejenigen, die sich kulturell und technologisch darauf einstellen, die wirtschaftlichen Gewinner dieses Jahrhunderts werden. Es geht um enorme wirtschaftliche Chancen. Man darf sagen, dass wir diese wirtschaftlichen Chancen nutzen wollen. Das ist ausdrückliches Ziel unserer Politik, für Deutschland und für Europa in ganz besonderer Weise.",Dr. Norbert Röttgen,,data/txt/17150.txt,"Dr. Norbert Röttgen, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",,speech
282265,150,17,0,6,Beifall bei der CDU/CSU und der FDP,,,data/txt/17150.txt,,,poi
282266,150,17,0,7,"Weil die fundamentale Bedrohung wie die fundamentale Chance und die neue Orientierung von Wirtschaft, Wettbewerb und Modernisierung so bestehen, haben wir, die Deutschen und die Europäer, hart verhandelt. Wir haben uns den Forderungen, Europa solle in jedem Falle eine zweite Verpflichtungsperiode des Kioto-Protokolls eingehen - sie sind auch in diesem Haus gestellt worden -, nicht angeschlossen, mit einem Risiko.",Dr. Norbert Röttgen,,data/txt/17150.txt,"Dr. Norbert Röttgen, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",,speech
282267,150,17,0,8,Das war ein Fehler!,Jürgen Trittin,,data/txt/17150.txt,Jürgen Trittin [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
282268,150,17,0,9,"- Herr Trittin sagt: ""Das war ein Fehler."" Nein, es war kein Fehler. Es war ein Risiko, und zwar das Risiko, dass die Region Europa, die als einzige Region weltweit wirklich entschlossen und bereit ist, Verpflichtungen einzugehen, am Ende noch den Schwarzen Peter bekommt, wenn man sich nicht einigt. Dieses diplomatische, außenpolitische Risiko sind wir eingegangen. Wir sind es übrigens mit großer Unterstützung auch der nationalen und internationalen Umwelt- und Klimaschutzverbände eingegangen, weil es ein Scheitern gewesen wäre, wenn wir uns damit zufriedengegeben hätten, dass sich nur einige wenige Länder, dass sich nur Europa verpflichtet.

Die Europäische Union und einige zusätzliche Länder wie Norwegen und die Schweiz decken circa 15 Prozent der globalen Treibhausgasemissionen ab. Mit einem Regelungsregime, das nur 15 Prozent der Verursacher und der Verursachung erfasst, können wir nicht 100 Prozent des Problems lösen. Es ist, wie ich gerade ausgeführt habe: Wir müssen 100 Prozent lösen. Mali, Grenada und andere haben nichts davon, wenn wir 15 Prozent lösen. Darum waren sie bei diesem Ansatz an unserer Seite. Es war genau richtig, diesen Ansatz zu wählen und dieses Risiko einzugehen: um der Sache willen.",Dr. Norbert Röttgen,,data/txt/17150.txt,"Dr. Norbert Röttgen, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",,speech
