id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
322341,176,17,0,0,"Guten Morgen, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Der Zusatzpunkt 7, die von den Fraktionen der CDU/CSU und FDP verlangte Aktuelle Stunde mit dem Titel Konjunkturprognose bestätigt: Deutschland weiterhin im Aufschwung, wird heute abgesetzt. Sind Sie damit einverstanden? - Das scheint der Fall zu sein. Dann ist das so beschlossen.

Ich rufe den Tagesordnungspunkt 34 a und b auf:

a)	Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Umsetzung der Hochqualifizierten-Richtlinie der Europäischen Union

- Drucksache 17/8682 -

Beschlussempfehlung und Bericht des Innenausschusses (4. Ausschuss)

- Drucksache 17/9436 -

Berichterstattung:

Abgeordnete Reinhard Grindel

Rüdiger Veit

Hartfrid Wolff (Rems-Murr)

Petra Pau

Memet Kilic

b)	Beratung der Beschlussempfehlung und des Berichts des Innenausschusses (4. Ausschuss)

-	zu dem Antrag der Abgeordneten Daniela Kolbe (Leipzig), Rüdiger Veit, Petra Ernstberger, weiterer Abgeordneter und der Fraktion der SPD

Programm zur Unterstützung der Sicherung des Fachkräftebedarfs mit Mitteln des Aufenthaltsrechts

-	zu dem Antrag der Abgeordneten Memet Kilic, Tabea Rößner, Brigitte Pothmer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Fachkräfteeinwanderung durch ein Punktesystem regeln

- Drucksachen 17/9029, 17/3862, 17/9436 -

Berichterstattung:

Abgeordnete Reinhard Grindel

Rüdiger Veit

Hartfrid Wolff (Rems-Murr)

Petra Pau

Memet Kilic

Zu dem Gesetzentwurf der Bundesregierung liegt ein Entschließungsantrag der Fraktion Bündnis 90/Die Grünen vor.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache anderthalb Stunden vorgesehen. Gibt es Widerspruch dagegen? - Das ist nicht der Fall. Dann ist auch das beschlossen.

Dann eröffne ich jetzt die Aussprache und erteile als erstem Redner dem Bundesinnenminister Dr. Hans-Peter Friedrich das Wort.",Dr. Hermann Otto Solms,,data/txt/17176.txt,Vizepräsident Dr. Hermann Otto Solms,,chair
322342,176,17,0,1,Beifall bei der CDU/CSU und der FDP,,,data/txt/17176.txt,,,poi
322343,176,17,0,2,,Dr. Hermann Otto Solms,,data/txt/17176.txt,Vizepräsident Dr. Hermann Otto Solms,,chair
322344,176,17,0,3,"Herr Präsident! Meine sehr verehrten Damen und Herren! Noch niemals zuvor waren so viele Menschen in Deutschland in sozialversicherungspflichtigen Arbeitsverhältnissen beschäftigt. Die Wirtschaft in unserem Lande ist - trotz des schwierigen konjunkturellen und gesamtwirtschaftlichen Umfelds in der Welt und in Europa - leistungs- und wettbewerbsfähig. Wir müssen gemeinsam dafür sorgen, dass das so bleibt.

Da gibt es eine Reihe von Herausforderungen. Eine davon hat in dieser Woche eine besondere Rolle gespielt, auch bei der Kabinettssitzung: die demografische Entwicklung. Die Menschen in Deutschland werden weniger, vor allem die jungen Menschen werden weniger. Ein Rückgang der Zahl der Auszubildenden und Studenten heute bedeutet weniger Fachkräfte morgen. Wir brauchen Fachkräfte: Schon heute haben wir in einigen Bereichen die Situation, dass sich der Fachkräftemangel wachstumshemmend auswirkt.

Deswegen hat sich die in dieser Woche vorgestellte Demografiestrategie auch mit der Frage beschäftigt: Wie können wir unter diesen Bedingungen die Wettbewerbsfähigkeit und Leistungsfähigkeit der deutschen Wirtschaft aufrechterhalten? Wichtigste Antwort: indem wir dafür sorgen, dass sich die Menschen entfalten können, dass das Potenzial, das wir im Lande haben, ausgeschöpft wird. Ich glaube, da sind wir alle in diesem Haus uns einig: Die Bildung unserer jungen Menschen, die Fort- und Weiterbildung, die Gestaltung einer Arbeitswelt, in der sich jeder optimal nach seinen persönlichen Möglichkeiten einbringen kann, das ist die wichtigste Antwort überhaupt.",Dr. Hans-Peter Friedrich,,data/txt/17176.txt,"Dr. Hans-Peter Friedrich, Bundesminister des Innern",,speech
322345,176,17,0,4,Dann machen Sie doch mal was!,Swen Schulz,,data/txt/17176.txt,Swen Schulz [Spandau] [SPD],spd,poi
322346,176,17,0,5,"Wir müssen dafür sorgen, dass sich die Menschen in diesem Lande einbringen können, auch in die Gestaltung der Zukunftsfähigkeit unserer Wirtschaft.",Dr. Hans-Peter Friedrich,,data/txt/17176.txt,"Dr. Hans-Peter Friedrich, Bundesminister des Innern",,speech
322347,176,17,0,6,Beifall bei der CDU/CSU und der FDP,,,data/txt/17176.txt,,,poi
322348,176,17,0,7,"Zweitens. Deutschland ist attraktiv, als Land, als Lebensstandort, als Arbeitsmarkt, attraktiv für viele junge Menschen in Europa. Wir haben in Europa eine durchaus heterogene Situation: Die Jugendarbeitslosigkeit in Spanien liegt über 45 Prozent, in Italien liegt sie über 35 Prozent. In anderen Ländern, zum Beispiel Portugal, gibt es viele Hochschulabsolventen, die nach Arbeitsstellen, nach angemessener Beschäftigung suchen. Denen sagen wir: Wir müssen Europa als eine gemeinsame Einheit sehen. Es muss innerhalb Europas selbstverständlich sein, von einem Land zum anderen zu ziehen, so wie es heute selbstverständlich ist, in Deutschland von einem Bundesland zum nächsten zu ziehen. Diese Möglichkeit müssen wir schaffen und attraktiv halten.

Ich bin sehr froh, dass sich sowohl die Bundesanstalt für Arbeit, Frau Kollegin von der Leyen, als auch die Arbeitgeberverbände sehr bemühen, insbesondere den jungen, qualifizierten Menschen überall in Europa zu sagen: Ihr werdet gebraucht. Wir müssen gemeinsam dafür sorgen, dass unser Euro, dass das Euro-Land wettbewerbsfähig bleibt. Jeder junge Mann und jede junge Frau, der oder die sich in Deutschland in den Arbeitsmarkt einbringen kann, statt in Italien arbeitslos zu sein, ist eine Entlastung für den Euro, ist ein Beitrag zur Wettbewerbsfähigkeit Euro-Lands.

Drittens. Deutschland ist immer schon ein weltoffenes Land gewesen. Wir sind Exportweltmeister, keine Frage. Handel und Wandel rund um den Globus, das ist schon immer - man kann fast sagen: seit Jahrhunderten - deutsches Prinzip gewesen. Es ist normal, dass junge, qualifizierte Menschen aus Deutschland ihr Glück in der Welt suchen. Von Kanada bis Australien gibt es deutsche Männer und Frauen, die ihr Glück suchen, und sie finden es auch. Umgekehrt wird es immer junge und auch alte Menschen geben, die ihr Glück in Europa, in Deutschland suchen wollen. Deswegen ist es notwendig und richtig, dass wir uns um das Thema Bevölkerungswanderung in der Welt kümmern.

Heute geht es um die Frage: Wie gewinnen wir für unser Land die Hochqualifizierten, die wir brauchen? Was können wir dafür tun, damit sie zu uns kommen? Erstens. Wir müssen sicherstellen, dass sie qualifiziert sind, also leistungsfähig, und dass sie auch Leistung bringen wollen. Zweitens. Wir müssen für attraktive Bedingungen für ihre Lebensgestaltung sorgen, damit sie zu uns kommen wollen. Deswegen kommt in der Umsetzung der Bluecard-Richtlinie der Europäischen Union, die wir heute beraten, deutlich zum Ausdruck: Wenn jemand 45 000 Euro Gehalt geboten bekommt, dann ist das zum einen ein klares Zeichen dafür, dass er von einem Arbeitgeber gebraucht wird, und zum anderen, dass er leistungsfähig ist; denn sonst würde man ihm ein solches Angebot nicht machen. Bei Mangelberufen geht man sogar von einem geringeren Mindestlohn von 35 000 Euro aus, wobei das nicht heißt, dass dieser Mindestlohn der Preis ist, zu dem Ingenieure und Ärzte zu uns kommen, sondern es ist eine in der Richtlinie festgelegte Untergrenze; ich glaube, das muss man dazusagen.

Was bieten wir den jungen Menschen, die zu uns kommen? Wir bieten ihnen nach drei Jahren - bei guter Integration nach zwei Jahren - eine unbefristete Niederlassungserlaubnis in Deutschland. Wir bieten ihnen - das ist in der Richtlinie ausdrücklich vorgesehen -, dass sie ihre Familien, ihre Frauen, ihre Männer, ihre Kinder, mitbringen können. Ich glaube, das ist ein wichtiges Kriterium.",Dr. Hans-Peter Friedrich,,data/txt/17176.txt,"Dr. Hans-Peter Friedrich, Bundesminister des Innern",,speech
322349,176,17,0,8,Das ist nur die halbe Wahrheit!,Kerstin Andreae,,data/txt/17176.txt,Kerstin Andreae [BÜNDNIS 90/DIE GRÜNEN],gruene,poi
322350,176,17,0,9,"Ein Ingenieur aus Indien hat keine Lust, seine Kinder zurückzulassen und alleine nach Deutschland zu kommen. Deshalb müssen wir ihm eine entsprechende Perspektive bieten. Auch das ist im Gesetz vorgesehen.

Wir haben im Gesetz also folgenden Dreiklang für Deutschland vorgesehen: Geringqualifizierte erhalten eine befristete Aufenthaltsgenehmigung. Hochqualifizierte erhalten nach drei Jahren, manche nach zwei Jahren, ein Aufenthaltsrecht und Niederlassungsrecht. Höchstqualifizierte - also Nobelpreisträger - unterliegen keinen Einschränkungen; sie erhalten sofort die unbefristete Niederlassungserlaubnis.",Dr. Hans-Peter Friedrich,,data/txt/17176.txt,"Dr. Hans-Peter Friedrich, Bundesminister des Innern",,speech
