id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
458445,248,17,0,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zu einer jedenfalls im Sitzungsablauf etwas ungewöhnlichen Zeit. Die heutige Sitzung habe ich gemäß Art. 39 Abs. 3 Satz 3 des Grundgesetzes in Verbindung mit § 21 Abs. 2 unserer Geschäftsordnung auf Verlangen der Koalitionsfraktionen einberufen. Interfraktionell ist vereinbart worden, zusammen mit dem Tagesordnungspunkt 1 als Zusatzpunkt 1 den Antrag der Fraktion Die Linke auf der Drucksache 17/13896 mit dem Titel ""Flutopfern helfen - Hochwasserfonds einrichten"" sowie als Zusatzpunkt 2 den Antrag der Fraktion Bündnis 90/Die Grünen auf der Drucksache 17/14079 mit dem Titel ""Flutopfern solidarisch helfen - Hochwasserschutz ökologisch modernisieren"" aufzurufen. Ich vermute, dass Sie damit einverstanden sind. - Das ist offensichtlich der Fall. Dann ist das so beschlossen.

Ich rufe nun also die Tagesordnungspunkte 1 a bis 1 c sowie die gerade angekündigten Zusatzpunkte 1 und 2 auf:

1	a)	Abgabe einer Regierungserklärung durch die Bundeskanzlerin

Bewältigung der Hochwasserkatastrophe - Rasche Soforthilfe und zügiger Wiederaufbau

b)	Erste Beratung des von den Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Errichtung eines Sondervermögens ""Aufbauhilfe"" und zur Änderung weiterer Gesetze (Aufbauhilfegesetz)

- Drucksache 17/14078 -

Überweisungsvorschlag:

Haushaltsausschuss (f)

Innenausschuss

Rechtsausschuss

Finanzausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz

Verteidigungsausschuss

Ausschuss für Verkehr, Bau und Stadtentwicklung

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss für Tourismus

c)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung eines Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2013 (Nachtragshaushaltsgesetz 2013)

- Drucksache 17/14000 -

Überweisungsvorschlag:

Haushaltsausschuss

ZP 1	Beratung des Antrags der Abgeordneten Dr. Gregor Gysi, Jan van Aken, Agnes Alpers, weiterer Abgeordneter und der Fraktion DIE LINKE

Flutopfern helfen - Hochwasserfonds einrichten

- Drucksache 17/13896 -

Überweisungsvorschlag:

Haushaltsausschuss (f)

Innenausschuss

Rechtsausschuss

Finanzausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz

Verteidigungsausschuss

Ausschuss für Verkehr, Bau und Stadtentwicklung

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss für Tourismus

ZP 2	Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN

Flutopfern solidarisch helfen - Hochwasserschutz ökologisch modernisieren

- Drucksache 17/14079 -

Überweisungsvorschlag:

Haushaltsausschuss (f)

Innenausschuss

Rechtsausschuss

Finanzausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz

Verteidigungsausschuss

Ausschuss für Verkehr, Bau und Stadtentwicklung

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Ausschuss für Tourismus

Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 90 Minuten vorgesehen. - Auch hierzu höre ich keinen Widerspruch. Also können wir so verfahren.

Das Wort zur Abgabe einer Regierungserklärung hat die Bundeskanzlerin Frau Dr. Angela Merkel.",Dr. Norbert Lammert,,data/txt/17248.txt,Präsident Dr. Norbert Lammert,,chair
458446,248,17,0,1,Beifall bei der CDU/CSU und der FDP,,,data/txt/17248.txt,,,poi
458447,248,17,0,2,,Dr. Norbert Lammert,,data/txt/17248.txt,Präsident Dr. Norbert Lammert,,chair
458448,248,17,0,3,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Mit dem Hochwasser der letzten Wochen traf uns in Deutschland eine Katastrophe gewaltigen Ausmaßes. War am 29. Mai 2013 in ersten Meldungen noch einfach von einer Hochwasserlage in verschiedenen Regionen Deutschlands die Rede, so erwuchs daraus binnen weniger Tage eine Hochwasserkatastrophe, die die Pegelstände von 2002 zum Teil noch übertroffen hat. Sommerlicher Dauerregen verursachte innerhalb von nur elf Jahren eine zweite sogenannte Jahrhundertflut. Hauptbetroffen sind die Flussgebiete von Elbe und Donau. Aber auch zahlreiche andere Gebiete, etwa an Saale, Mulde, Havel und Neckar, hatten und haben unter dieser Katastrophe schwer zu leiden.

Der erste Katastrophenalarm wurde am 1. Juni im Landkreis Leipzig ausgelöst. Wenige Tage später, am 5. Juni, gab es bereits in 43 Gebietskörperschaften Katastrophenalarm, am Ende in insgesamt 56 Städten oder Landkreisen. In acht Bundesländern mussten Menschen ihre Häuser und Wohnungen verlassen. Der Höchststand der Evakuierungen war am 10. Juni erreicht: fast 85 000; das entspricht ungefähr der Einwohnerzahl einer Großstadt. Am härtesten war Sachsen-Anhalt betroffen, mit 40 000 Menschen, die ihre Häuser verlassen mussten.

Die Gesamthöhe der Schäden können wir derzeit überhaupt noch nicht absehen. Beinahe sprachlos haben auch mich die Bilder gemacht, die sich mir bei meinen Besuchen vor Ort boten, aber auch die Eindrücke, die ich in Gesprächen mit Betroffenen gewonnen habe, in Passau, in Pirna, in Greiz, in Bitterfeld, in Wittenberge, in Lauenburg, in Hitzacker: Menschen, die vor ihren verwüsteten Wohnungen, Häusern oder Geschäften stehen, in ihrer Fassungslosigkeit und Verzweiflung, ihrer Angst, manche zum zweiten Mal innerhalb von elf Jahren, aber eben auch Menschen mit ihrem Mut und ihrer Entschlossenheit, sich trotz allem nicht unterkriegen zu lassen. Das sind Eindrücke, die ich nicht vergessen werde, und deshalb muss geholfen werden, schnell, direkt, unbürokratisch, nachhaltig.","Dr. Angela Merkel,",,data/txt/17248.txt,"Dr. Angela Merkel, Bundeskanzlerin",,speech
458449,248,17,0,4,Beifall im ganzen Hause,,,data/txt/17248.txt,,,poi
458450,248,17,0,5,"Genau das tun wir: In der Stunde der Not ist unser Land fest entschlossen und in der Lage, schnell und unmittelbar zu helfen. So hat sich jetzt das nach 2002 für genau solche Katastrophen eingerichtete Gemeinsame Melde- und Lagezentrum von Bund und Ländern bewährt. Dort gingen über 40 Hilfsanfragen der Länder ein, nach Sandsäcken, Transportleistungen, Hochleistungspumpen oder Personal. Was benötigt wurde, das wurde vermittelt, teilweise auch aus unseren Nachbarländern, wie zum Beispiel über 800 000 Sandsäcke aus Dänemark.

Die Einsatzkräfte der Bundeswehr - es handelte sich zeitweise um den größten Einsatz, den sie je hatte -, des Technischen Hilfswerks und der Bundespolizei haben unermüdlich angepackt. Kluge Menschen haben ausgerechnet, dass Bundeswehr, THW und Bundespolizei insgesamt über 200 000 Einsatztage geleistet haben. Noch um ein Vielfaches mehr waren es aber bei den Angehörigen der Feuerwehren und aller anderen Hilfsorganisationen, die meisten von ihnen ehrenamtliche Helfer. Hier hat sich das Ehrenamt erneut als eine zentrale Stütze unserer Gesellschaft erwiesen. Herzlichen Dank!","Dr. Angela Merkel,",,data/txt/17248.txt,"Dr. Angela Merkel, Bundeskanzlerin",,speech
458451,248,17,0,6,Beifall im ganzen Hause,,,data/txt/17248.txt,,,poi
458452,248,17,0,7,"Ich möchte auch ein Dankeschön an all die Betriebe sagen, die die ehrenamtlichen Helfer freigestellt und ganz unbürokratisch reagiert haben.","Dr. Angela Merkel,",,data/txt/17248.txt,"Dr. Angela Merkel, Bundeskanzlerin",,speech
458453,248,17,0,8,Beifall im ganzen Hause,,,data/txt/17248.txt,,,poi
458454,248,17,0,9,"Nicht zu vergessen sind die Freunde, Verwandten und Nachbarn, die geholfen haben, die wildfremden Menschen, die plötzlich da waren und mit angepackt haben, oder die Jugendlichen, die sich über die sozialen Netzwerke zum Helfen verabredet haben.","Dr. Angela Merkel,",,data/txt/17248.txt,"Dr. Angela Merkel, Bundeskanzlerin",,speech
